"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1871534310949585151","Tue Dec 24 12:32:05 +0000 2024","14","Jamie O'Hara has claimed Manchester United were better under Ruud van Nistelrooy than Ruben Amorim - as he slammed embarrassing Sir Jim Ratcliffe https://t.co/hNCGYLtOgi https://t.co/tYHGXlE5Mg","1871534310949585151","https://pbs.twimg.com/media/GfkGiDxXUAAEsm7.jpg","","en","","0","6","3","https://x.com/undefined/status/1871534310949585151","16902662",
"1871527263042424880","Tue Dec 24 12:04:05 +0000 2024","0","1 year of INEOS and Sir Jim and it's just been a disaster. Major red flags after red flags. This lot has shown us at Nice and now at United that they aren't competent enough to run a football club. So much for putting Manchester back in Manchester United .","1871527263042424880","","","en","","0","0","0","https://x.com/undefined/status/1871527263042424880","106381237",
"1871527009383284848","Tue Dec 24 12:03:04 +0000 2024","0","One year ago today Sir Jim Ratcliffe purchased 27.7% of Manchester United. #mufc What have you made of his time as co-owner so far? https://t.co/onjO5eGw9P","1871527009383284848","https://pbs.twimg.com/media/Gfj_5WBWYAA2xgh.jpg","","en","","0","1","0","https://x.com/undefined/status/1871527009383284848","1646362020789272576",
"1871524065305039059","Tue Dec 24 11:51:23 +0000 2024","0","One year ago today Sir Jim Ratcliffe purchased 27.7% of Manchester United. #MUFC","1871524065305039059","","","en","","0","0","0","https://x.com/undefined/status/1871524065305039059","954565172",
"1871521959382827370","Tue Dec 24 11:43:00 +0000 2024","0","Jim Ratcliffe since he bought Manchester United https://t.co/FLe8UJAY1h","1871521959382827370","https://pbs.twimg.com/media/Gfj7TXVWwAAFOAK.jpg","","en","","0","0","0","https://x.com/undefined/status/1871521959382827370","449218087",
"1871511288079098226","Tue Dec 24 11:00:36 +0000 2024","1","SIR JIM RATCLIFFE SOUGHT ELON MUSK AND JEFF BEZOS FOR OLD TRAFFORD REVAMP The £2bn stadium rebuild idea caused tension with the Glazers as a major point of conflict. ️ A bold vision for Manchester United s future emerges. #MUFC #OldTrafford #FootballFinance https://t.co/zoo7xkqAjx","1871511288079098226","https://pbs.twimg.com/media/GfjxmUEWkAAa_Kk.jpg","","en","","0","0","0","https://x.com/undefined/status/1871511288079098226","1895697746",
"1871511149050540192","Tue Dec 24 11:00:03 +0000 2024","9","Why unconventional Erik ten Hag sack plan sums up Sir Jim Ratcliffe's 2024 at Manchester United. #MUFC https://t.co/yhRSwtrb5g","1871511149050540192","","","en","","0","6","0","https://x.com/undefined/status/1871511149050540192","57299064",
"1871511146663924111","Tue Dec 24 11:00:03 +0000 2024","13","Man United have responded to the fierce backlash they ve received from fans over the increase in ticket prices. Fans have been vocal in their opposition and Sir Jim Ratcliffe has a LOT to answer for with the decision made. https://t.co/P3gV3JksiY https://t.co/tOo4vA0Ya0","1871511146663924111","https://pbs.twimg.com/media/GfjOZUgXwAAusIO.jpg","","en","","2","2","6","https://x.com/undefined/status/1871511146663924111","232805860",
"1871507265636933952","Tue Dec 24 10:44:37 +0000 2024","410","| Jim Ratcliffe floated the idea of getting funding for Manchester United from Elon Musk or Jeff Bezos. He felt either of the billionaires could be tempted by the draw of United but it is unclear if those proposals ever gained the necessary traction. #MUFC [@TheAthleticFC https://t.co/lzYnQZeEDY","1871507265636933952","https://pbs.twimg.com/media/GfjtsuxWQAA9adb.jpg","","en","","4","9","28","https://x.com/undefined/status/1871507265636933952","1434785676",
"1871504340521001059","Tue Dec 24 10:33:00 +0000 2024","23","If Qatar became the new owners of Manchester United I guarantee we wouldn t be hearing about these kind of issues Sir Jim looks to have sold a lot of #mufc staff and fans dreams","1871504340521001059","","","en","","0","0","2","https://x.com/undefined/status/1871504340521001059","1550073301749334016",
"1871503699664892277","Tue Dec 24 10:30:27 +0000 2024","0","Sir Jim Ratcliffe has a net worth of 16 billion Manchester United is not poor mate","1871503699664892277","","","en","","0","1","0","https://x.com/undefined/status/1871503699664892277","1652725767581696005",
"1871498720837251326","Tue Dec 24 10:10:40 +0000 2024","86","Sir Jim Ratcliffe and INEOS officially took ownership of Manchester United a year ago today. A year on what s everyone s opinion on their ownership so far?","1871498720837251326","","","en","","9","63","3","https://x.com/undefined/status/1871498720837251326","1470815996948660226",
"1871483049637974412","Tue Dec 24 09:08:24 +0000 2024","0","Manchester United s Christmas Blues: Sir Jim Ratcliffe s Troubling Tenure - https://t.co/MoVf4uCssl #EnglishPremierLeague #footballnews #sport https://t.co/QZ1Gb5EqAh","1871483049637974412","https://pbs.twimg.com/media/GfjX6kfXcAAfQLA.jpg","","en","","0","0","0","https://x.com/undefined/status/1871483049637974412","1282544786914701312",
"1871482798902837613","Tue Dec 24 09:07:24 +0000 2024","1","'This is not sustainable'... Manchester United issue statement to fans in response to Sir Jim Ratcliffe question https://t.co/60hiQgBGPZ","1871482798902837613","","","en","","0","0","0","https://x.com/undefined/status/1871482798902837613","87488147",
"1871480922991902942","Tue Dec 24 08:59:57 +0000 2024","1","One year ago today Sir Jim Ratcliffe purchased 27.7% of Manchester United. #mufc What have you made of his time as co-owner so far? ","1871480922991902942","","","en","","0","0","0","https://x.com/undefined/status/1871480922991902942","1147506603278635009",
"1871480423228043362","Tue Dec 24 08:57:57 +0000 2024","413","One year ago today Sir Jim Ratcliffe purchased 27.7% of Manchester United. #mufc What have you made of his time as co-owner so far? https://t.co/883AlBrGAL","1871480423228043362","https://pbs.twimg.com/media/GfjVdiwWUAAVlS7.jpg","","en","","62","99","24","https://x.com/undefined/status/1871480423228043362","1230516935072321537",
"1871466089256997065","Tue Dec 24 08:01:00 +0000 2024","635","Sir Jim Ratcliffe acquired a minority stake in Manchester United a year ago today. @lauriewhitwell and @AdamCrafton_ detail 12 months of INEOS at #MUFC revealing: Fear of further job losses + ticket rises A proposal for Musk or Bezos to help pay for new stadium More https://t.co/N50Ck1JYnU","1871466089256997065","https://pbs.twimg.com/media/GfhETYnXsAAA1Sz.jpg","","en","","36","47","78","https://x.com/undefined/status/1871466089256997065","970939705629069312",
"1871465836801847505","Tue Dec 24 08:00:00 +0000 2024","252","️ One year ago today... Manchester United announced that Sir Jim Ratcliffe had reached an agreement to acquire a 25% shareholding of the club. What have you made of INEOS' first 12 months at #MUFC? https://t.co/2sTLjG4kOz","1871465836801847505","https://pbs.twimg.com/media/GffmhnQXwAA6TFy.jpg","","en","","14","176","8","https://x.com/undefined/status/1871465836801847505","1073466799",
"1871432933296541850","Tue Dec 24 05:49:15 +0000 2024","192","Almost 1 year since jim ratcliffe become co-owner of manchester united i don't know why but the vibe around manchester united has become even lower . From transfer market decisions to treating united fans with respect all decisions look shady","1871432933296541850","","","en","","0","4","4","https://x.com/undefined/status/1871432933296541850","1730934278702452736",
"1871422758204174834","Tue Dec 24 05:08:49 +0000 2024","0","Sir Jim Ratcliffe invests further £79m into Manchester United increases INEOS stake in club https://t.co/xv2SOObq2M","1871422758204174834","","","en","","0","0","0","https://x.com/undefined/status/1871422758204174834","1840815491897589760",
"1871328014937850298","Mon Dec 23 22:52:21 +0000 2024","1","Sir Jim Ratcliffe considers selling Manchester United less than a year of securing minority shares in the club. Maybe the Christmas bonuses could be back on the table.","1871328014937850298","","","en","","0","0","0","https://x.com/undefined/status/1871328014937850298","104673184",
"1871299003482263812","Mon Dec 23 20:57:04 +0000 2024","133","Sir Jim &amp; INEOS I need you to bring Khvicha Kvaratskhelia to Manchester United https://t.co/adAyi5kGbO","1871299003482263812","https://pbs.twimg.com/ext_tw_video_thumb/1814711993208635392/pu/img/rKKVxg1au_0pUxju.jpg","","en","","0","11","6","https://x.com/undefined/status/1871299003482263812","1268570123260002306",
"1871286650602418385","Mon Dec 23 20:07:58 +0000 2024","4","a year on from Sir Jim Ratcliffe taking control of football operations and becoming part owner Manchester United is in a deeper mess than we were last Christmas https://t.co/PlUKIoTCsE we need a christmas miracle if things are not going to get worse over the holidays https://t.co/5UWWLsY8Vv","1871286650602418385","https://pbs.twimg.com/media/Gfgks9xXUAAU41J.jpg","","en","","1","5","3","https://x.com/undefined/status/1871286650602418385","157977624",
"1871267802696634643","Mon Dec 23 18:53:05 +0000 2024","0"," 𝗕𝗥𝗘𝗔𝗞𝗜𝗡𝗚: Sir Jim Ratcliffe and other senior figures at Manchester United will leave the decision over Marcus Rashford s future with the club completely in the hands of the Ruben Amorim. [TimesSport] https://t.co/dsAt16FGZJ","1871267802696634643","https://pbs.twimg.com/media/GfgUJg9W4AAu1YB.jpg","","en","","0","0","0","https://x.com/undefined/status/1871267802696634643","1674732108315516928",
"1871254986035761430","Mon Dec 23 18:02:09 +0000 2024","1","How nice for once to read a Telegraph headline that brings a smile to one s face! Why Sir Jim Ratcliffe s second year in charge at Manchester United could be even more painful - The Telegraph https://t.co/jKOHYWxRef","1871254986035761430","","","en","","0","0","1","https://x.com/undefined/status/1871254986035761430","41580444",
"1871243991519547600","Mon Dec 23 17:18:28 +0000 2024","0","Ruben Amorim s exclusion of Marcus Rashford from Manchester United s past three match-day squads is solely his decision although Rashford being put up is for sale in the January transfer window has been approved by Sir Jim Ratcliffe s football department https://t.co/mrsxn3DD5y","1871243991519547600","","","en","","0","0","1","https://x.com/undefined/status/1871243991519547600","137581346",
"1871232601966747681","Mon Dec 23 16:33:12 +0000 2024","0","Sir Jim RAT s manchester united","1871232601966747681","","","en","","0","0","0","https://x.com/undefined/status/1871232601966747681","1700965676645814272",
"1871219648709947548","Mon Dec 23 15:41:44 +0000 2024","0","Sir Jim Ratcliffe and the Manchester United leadership have expressed their support for Ruben Amorim's decision to drop Marcus Rashford. This move has sparked debate among fans and analysts highlighting differing views on squad rotation and player perfo https://t.co/kNASXik02m","1871219648709947548","","","en","","0","0","0","https://x.com/undefined/status/1871219648709947548","1356295934968213505",
"1871215647700439285","Mon Dec 23 15:25:50 +0000 2024","5","Another week another Sir Jim Ratcliffe controversy. Manchester United are set to play a post-season tour in Malaysia immediately following the end of the Premier League season. Read more about the financial reward and player danger of the decision https://t.co/dgTTa8CqVH","1871215647700439285","","","en","","0","0","2","https://x.com/undefined/status/1871215647700439285","1758145118823923712",
"1871198938684064142","Mon Dec 23 14:19:26 +0000 2024","0"," BREAKING Sir Jim Ratcliffe and senior Manchester United officials will hand the decision on Marcus Rashford's future completely to Ruben Amorim. [The Times] https://t.co/nTqArwlJxw","1871198938684064142","https://pbs.twimg.com/media/GffVauUWQAAvTB4.jpg","","en","","1","0","0","https://x.com/undefined/status/1871198938684064142","1831287222869381120",
"1871194082090848668","Mon Dec 23 14:00:08 +0000 2024","0"," Sir Jim Ratcliffe &amp; senior Manchester United figures to let Ruben Amorim decide Marcus Rashford's future 󠁧󠁢󠁥󠁮󠁧󠁿 #MUFC #Rashford #Amorim Who will make the right call? #TransferNews","1871194082090848668","","","en","","0","0","0","https://x.com/undefined/status/1871194082090848668","876522975679459328",
"1871193999647883454","Mon Dec 23 13:59:49 +0000 2024","0","| NEW: Sir Jim Ratcliffe and other senior figures at Manchester United will leave the decision over Marcus Rashford s future with the club completely in the hands of the Ruben Amorim. [@TimesSport] #mufc #ManchesterUnited #amorim #rashford https://t.co/GcoLgctmio","1871193999647883454","https://pbs.twimg.com/media/GffRBoTWwAA6nlv.jpg","","en","","0","1","0","https://x.com/undefined/status/1871193999647883454","1246428365546020864",
"1871193133641355598","Mon Dec 23 13:56:22 +0000 2024","893","JUST IN: Sir Jim Ratcliffe and other senior figures at Manchester United will leave the decision over Marcus Rashford s future with the club completely in the hands of Ruben Amorim. [@TimesSport] https://t.co/Ofb05ssG2V","1871193133641355598","https://pbs.twimg.com/media/GffQPJHWgAAgI0e.jpg","","en","","6","23","32","https://x.com/undefined/status/1871193133641355598","1391651053435752451",
"1871192902895878364","Mon Dec 23 13:55:27 +0000 2024","122","Sir Jim Ratcliffe and other senior figures at Manchester United will leave the decision over Marcus Rashford s future with the club completely in the hands of Ruben Amorim. [@TimesSport] #MUFC https://t.co/GgArifUtm3","1871192902895878364","https://pbs.twimg.com/media/GffQBoDWEAA1Xyr.jpg","","en","","0","0","15","https://x.com/undefined/status/1871192902895878364","284660112",
"1871182164450304269","Mon Dec 23 13:12:47 +0000 2024","16","BREAKING! Sir Jim Ratcliffe and other senior figures at Manchester United will leave the decision over Marcus Rashford s future with the club completely in the hands of the Ruben Amorim. [@TimesSport] That s what we like to see! Back the manager. #MUFC https://t.co/XgMHC4E6AX","1871182164450304269","https://pbs.twimg.com/media/GffGQqNWAAAT0Aw.jpg","","en","","0","1","5","https://x.com/undefined/status/1871182164450304269","1661416420167516191",
"1871180063309492233","Mon Dec 23 13:04:26 +0000 2024","115","NEW: Sir Jim Ratcliffe and other senior figures at Manchester United will leave the decision over Marcus Rashford s future with the club completely in the hands of the head coach Ruben Amorim Read the full story ⬇️ https://t.co/Kr6nhe7aHQ","1871180063309492233","","","en","","17","13","31","https://x.com/undefined/status/1871180063309492233","10933912",
"1871131711104249957","Mon Dec 23 10:25:59 +0000 2024","0","@Llekamania_ What the crazy part is Sir Jim himself doesn't rate this Manchester United squad man wanted more of these players but Ashworth didn't pull the trigger man's was reluctant..","1871140188497297711","","Llekamania_","en","","0","1","0","https://x.com/undefined/status/1871140188497297711","4737447801",
"1871124667295285695","Mon Dec 23 09:24:19 +0000 2024","15","Sir Jim Ratcliffe's Ineos has committed to injecting $100 million into Manchester United solidifying the billionaire's influence at the English football club. https://t.co/5EJbh4kUBY","1871124667295285695","https://pbs.twimg.com/media/GfeR4ZkXIAA98f7.jpg","","en","","0","2","2","https://x.com/undefined/status/1871124667295285695","1828397303356375040",
"1871049425411616956","Mon Dec 23 04:25:20 +0000 2024","2","More and more details to make it obvious that sir Jim's priority is building a new stadium.. Not rebuilding Manchester United #MUFC","1871049425411616956","","","en","","0","0","0","https://x.com/undefined/status/1871049425411616956","1341905272697192453",
"1870997790660465123","Mon Dec 23 01:00:09 +0000 2024","5","Manchester United's post-season tour to Malaysia could generate $10 million in revenue. However the club faces pressure to balance its finances under Sir Jim Ratcliffe's cost-cutting measures which include job cuts ticket price hikes and expense reductions. 1 https://t.co/UCbwNOakXt","1870997790660465123","https://pbs.twimg.com/media/GfcekxIbAAAceCO.png","","en","","1","2","2","https://x.com/undefined/status/1870997790660465123","296694466",
"1870939574882697568","Sun Dec 22 21:08:49 +0000 2024","14","Thoughts on Sir Jim Ratcliffe's time at Manchester United? #GlazersOut https://t.co/VONudCorJh","1870939574882697568","https://pbs.twimg.com/media/GfbpoK1WsAE5KA4.jpg","","en","","2","15","9","https://x.com/undefined/status/1870939574882697568","1766195016962019328",
"1870938879563637220","Sun Dec 22 21:06:03 +0000 2024","110","Sir Jim Ratcliffe is a disaster he s the @Keir_Starmer of football owners. He clearly has ZERO idea what Manchester United is the same way the Glazer s didn t understand the Global institution they bought financially raped &amp; ruined. We wanted #GlazersOut and positive change.","1870938879563637220","","","en","","0","26","21","https://x.com/undefined/status/1870938879563637220","1565977883688017920",
"1870860412478169478","Sun Dec 22 15:54:15 +0000 2024","1","Manchester United under Sir Jim Ratcliffe have been embarrassing! https://t.co/7Im1Si1w5j","1870860412478169478","https://pbs.twimg.com/media/GfahoU2WgAA77DF.jpg","","en","","0","0","0","https://x.com/undefined/status/1870860412478169478","1646362020789272576",
"1870852705423679618","Sun Dec 22 15:23:38 +0000 2024","0","Hold that Sir Jim Oman Brenda Amorim and Manchester United. Karma is real and you all will pay for scapegoating Rashford https://t.co/osXj2goNX8","1870852705423679618","https://pbs.twimg.com/tweet_video_thumb/GfaanJZXEAAj9uF.jpg","","en","","0","0","0","https://x.com/undefined/status/1870852705423679618","1435274301951799300",
"1870852424648606136","Sun Dec 22 15:22:31 +0000 2024","0","Imagine being an employee at Manchester United and having Jim Ratcliffe cut whatever small benefits you get while seeing absolute dross like Malacia being paid more money than you ll ever see in a lifetime.","1870852424648606136","","","en","","0","0","0","https://x.com/undefined/status/1870852424648606136","1060645426234298369",
"1870793634234384488","Sun Dec 22 11:28:54 +0000 2024","30"," This is all Sir Jim Ratcliffe s doing. And he s not doing very well. #mufc #MUNBOU https://t.co/2UwLaByFb6","1870793634234384488","","","en","","1","4","1","https://x.com/undefined/status/1870793634234384488","57299064",
"1870779827009028488","Sun Dec 22 10:34:02 +0000 2024","0","Sir Jim Ratcliffe's first year at Manchester United has been marked by controversial cost-cutting measures including 250 job cuts and rising ticket prices. To navigate financial regulations Ineos plans an $10 million post-season tour to Malaysia after the season's end despit https://t.co/1Oau10LuBT","1870779827009028488","https://pbs.twimg.com/media/GfZYVnbXAAAW_dh.jpg","","en","","0","0","0","https://x.com/undefined/status/1870779827009028488","1602590018",
"1870763684626338110","Sun Dec 22 09:29:54 +0000 2024","0","Sir Jim's club-wide restructure saw some highly skilled staff leave raising eyebrows over certain academy hires such as Simon Wiles who left his role as Salford City s first-team coach to become Manchester United s U14 coach. [@StevenRailston] #mufc #ManchesterUnited https://t.co/pHmDZQWVs6","1870763684626338110","https://pbs.twimg.com/media/GfZJqB1XwAAR0Nf.jpg","","en","","0","0","0","https://x.com/undefined/status/1870763684626338110","1246428365546020864",
"1870555268880470097","Sat Dec 21 19:41:43 +0000 2024","2","SKY influences things more than anyone else. Oversold Jim Ratcliffe/Ineos &amp; Amorim like we have never seen before. Jim Ratcliffe bought SKY cycling in 2019. SKY tried to buy Manchester United in 1999 but it was blocked. 'Media play'...Wake up! https://t.co/7AOuLAhh6u","1870555268880470097","https://pbs.twimg.com/media/GfWMF5TWoAEESkP.jpg","","en","","0","0","0","https://x.com/undefined/status/1870555268880470097","1832905782053969920",
"1870434623454392657","Sat Dec 21 17:10:56 +0000 2024","1","@alexwhiteman49 @SkyNews I'd actually conferred that title on this greedy callous so and so. 'Billionaire Sir Jim Ratcliffe swaps Manchester United staff s £100 Christmas bonus for £40 M&amp;S voucher in latest brutal cut' https://t.co/NX6k6V2aLr","1870517319685804488","","alexwhiteman49","en","","0","0","0","https://x.com/undefined/status/1870517319685804488","985146235039506432",
"1870429927155069280","Sat Dec 21 11:23:40 +0000 2024","2","Children are not safe at Manchester United under nonces like The Glazers and Jim Ratcliffe eh...Do people use a brain? Peasants! https://t.co/G3sbG0VqAK","1870429927155069280","https://pbs.twimg.com/media/GfUaG1-WMAEOCfI.jpg","","en","","0","0","0","https://x.com/undefined/status/1870429927155069280","1832905782053969920",
"1870404684235579443","Sat Dec 21 09:43:21 +0000 2024","0"," BREAKING| British billionaire Jim Ratcliffe co-owner of Manchester United has increased his stake in the club to almost 29%. [Image crédit via Getty] #qualityreportfootball #mercato #footballnews #qualityauthenticdesign https://t.co/RR4jJH6Y9U","1870404684235579443","https://pbs.twimg.com/media/GfUDJhNW4AAS5h_.jpg","","en","","0","0","0","https://x.com/undefined/status/1870404684235579443","1670907459727249411",
"1870366448410870086","Sat Dec 21 07:11:25 +0000 2024","0","Sir Jim Ratcliffe s Gamble at Manchester United: A Cautionary Tale? - https://t.co/m2UluIERUj #premierleague #epl #soccer https://t.co/xDryZNcdqW","1870366448410870086","https://pbs.twimg.com/media/GfTgX3EWwAA3LLK.jpg","","en","","0","0","0","https://x.com/undefined/status/1870366448410870086","1282544786914701312",
"1870139141029064789","Fri Dec 20 16:08:11 +0000 2024","1","WOW! Manchester United under Sir Jim Ratcliffe have implemented cost-saving measures by cutting steward bonuses including a £100 attendance bonus and a £50 reward for the steward of the week #MUFC","1870139141029064789","","","en","","0","1","2","https://x.com/undefined/status/1870139141029064789","1828484672235479040",
"1870121595693392248","Fri Dec 20 14:58:28 +0000 2024","0"," Sir Jim Ratcliffe has increased his stake in Manchester United. He has invested another £79 million in the club. He now owns 28.94% of the club's shares (up from 27.7%). #EPLNews #EPL #premierleague #football #ManUtd #MUFC https://t.co/WI8ObfEhhx","1870121595693392248","https://pbs.twimg.com/media/GfQBm-UXYAAjAxE.jpg","","en","","0","0","0","https://x.com/undefined/status/1870121595693392248","1758328794228916224",
"1870076381318598950","Fri Dec 20 11:58:48 +0000 2024","1"," Sir Jim Ratcliffe's reign at Manchester United has been marked by significant cost-savings measures. Here's a list detailing the changes he's implemented so far A thread https://t.co/8WpXvA4CF2","1870076381318598950","https://pbs.twimg.com/media/GfPYjvTXcAA4S-R.jpg","","en","","0","1","0","https://x.com/undefined/status/1870076381318598950","1680540603539668998",
"1870069955888029988","Fri Dec 20 11:33:16 +0000 2024","0","Sir Jim Ratcliffe a minority shareholder in Manchester United has invested an additional £79m into the club increasing his ownership stake. https://t.co/ekxVGgGMy5","1870069955888029988","","","en","","0","0","0","https://x.com/undefined/status/1870069955888029988","1052180792691122177",
"1870032457103257883","Fri Dec 20 09:04:15 +0000 2024","0","Sir Jim Ratcliffe has increased his stake in Manchester United to nearly 29 per cent after completing the cash injection promised when purchasing his minority stake in the Premier League club. https://t.co/tBHtZlA5q0","1870032457103257883","","","en","","0","0","1","https://x.com/undefined/status/1870032457103257883","15761637",
"1870000565016760578","Fri Dec 20 06:57:32 +0000 2024","0","Ruben Amorim clearly wants the big prize Omar Berrada &amp; Sir Jim want the big prize too Since they are all aligned with the future goal give him proper backing because Manchester United is playing differently lately The players are just mediocre to play for this system #MUFC","1870000565016760578","","","en","","0","0","0","https://x.com/undefined/status/1870000565016760578","1499649861934886912",
"1869870383966396896","Thu Dec 19 23:03:30 +0000 2024","1","@ManUtd BREAKING NEWS Manchester United players left stunned as Jim Ratcliffe insists his players throw the league cup game to save on the price of a coach to Wembley https://t.co/ofIN7g5lH6","1869881273432285249","https://pbs.twimg.com/media/GfMnG1hWkAAQu--.jpg","ManUtd","en","","0","0","0","https://x.com/undefined/status/1869881273432285249","350131975",
"1869802218221912235","Thu Dec 19 22:16:05 +0000 2024","0","@dannyburns85 Haha there are loads of rich arseholes around the world but it's only Sir Jim who shouting about being a working class Manchester lad and making United better. It's got worse since he came in made 200 people redundant stolen Xmas bonuses from staff tried to steal Ashworth...","1869869339090018545","","dannyburns85","en","","0","0","0","https://x.com/undefined/status/1869869339090018545","263834209",
"1869868145827082397","Thu Dec 19 22:11:21 +0000 2024","1","Sir Jim Ratcliffe's Manchester United Investment Michael Jordan's Legal Victory in NASCAR and Nadal Netflix doco https://t.co/mCbO1xpLJm","1869868145827082397","","","en","","0","0","0","https://x.com/undefined/status/1869868145827082397","69505340",
"1869861085572149478","Thu Dec 19 21:43:40 +0000 2024","1","Media told us Jim Ratcliffe was in a hurry at Manchester United. Well he clearly wasnt quick enough because the Regulator will enact the update within the 'Owners &amp; Directors Premier League Test ' by the summer of 2025. Which would reject the deal made by Jim Ratcliffe/Ineos. https://t.co/f7IRH5ccaA","1869861182691254743","https://pbs.twimg.com/media/GfMU1X-XgAE_Gnu.jpg","althani1991mufc","en","","1","1","0","https://x.com/undefined/status/1869861182691254743","1832905782053969920",
"1869861085572149478","Thu Dec 19 21:43:27 +0000 2024","1","Jim Ratcliffe/Trawlers bid was pushed through without two Independent Directors at Manchester United to vote in it and who had reservations about Jim Ratcliffe/Trawlers on the 24th December 2023. The legitimacy &amp; integrity of the bid has been undermined fom the start. Drama: https://t.co/8NuqXvROoG","1869861124369441087","https://pbs.twimg.com/media/GfMUyAPWMAAegpw.jpg","althani1991mufc","en","","0","1","0","https://x.com/undefined/status/1869861124369441087","1832905782053969920",
"1869861085572149478","Thu Dec 19 21:43:17 +0000 2024","2","Jim Ratcliffe has moved his control at Manchester United into 'Ineos' itself. The timing is important. Let us gouge and scope just exactly what this actually means in the context of the unprecidented &amp; imminent arrival of the Premier League Regulator: https://t.co/wbgQvkwZVc","1869861085572149478","https://pbs.twimg.com/tweet_video_thumb/GfMUvjiXwAAYrnP.jpg","","en","","1","1","0","https://x.com/undefined/status/1869861085572149478","1832905782053969920",
"1869855345000230947","Thu Dec 19 21:20:29 +0000 2024","1","Sir Jim you know what you have to do to save Manchester United. Sack some more people earning £30k p/a.","1869855345000230947","","","en","","0","0","0","https://x.com/undefined/status/1869855345000230947","552275049",
"1869772537615491302","Thu Dec 19 20:47:06 +0000 2024","0","@The_Forty_Four Manchester United are not a football club anymore. They are a PLC. It's all about money and keeping shareholders happy and taking your yearly dividend. I guarantee you Jim Ratcliffe couldn't name a single steward at United.","1869846945046708540","","The_Forty_Four","en","","0","0","0","https://x.com/undefined/status/1869846945046708540","1804778894077407232",
"1869843476910838116","Thu Dec 19 20:33:19 +0000 2024","0"," Manchester United have cut steward bonuses including a £100 attendance bonus and £50 for Steward of the Week as part of cost-saving measures under Sir Jim Ratcliffe. https://t.co/HcVttzYGSN","1869843476910838116","https://pbs.twimg.com/media/GfMEu5TW4AAXf5r.jpg","","en","","0","0","0","https://x.com/undefined/status/1869843476910838116","1847265903131373568",
"1869834308606898665","Thu Dec 19 19:56:53 +0000 2024","0"," @ManUtd scrap stewards bonuses as part of latest cost-cutting measures under Sir Jim Ratcliffe. Former United steward speaks out against treatment. #MUFC #ManUTD #ManUnited #JimRatcliffe #INEOS #Glazers #OldTrafford https://t.co/0cbp6KlGOz","1869834308606898665","","","en","","0","0","0","https://x.com/undefined/status/1869834308606898665","1468946794218409984",
"1869823295258013805","Thu Dec 19 19:13:07 +0000 2024","0"," - NEW!! Manchester United have CUT steward bonuses including a £100 attendance bonus and £50 given to a steward of the week this is part of cost-saving measures under Sir Jim Ratcliffe. #MUFC [@samcunningham] https://t.co/bveTDww9a5","1869823295258013805","https://pbs.twimg.com/media/GfLyX02XoAAMcN0.jpg","","en","","0","0","0","https://x.com/undefined/status/1869823295258013805","1758328794228916224",
"1869812543151382813","Thu Dec 19 18:30:24 +0000 2024","2","So Ineos makes money from Manchester United and Tottenham...I wonder who he wants to win tonight then decisions for Jim Ratcliffe &amp; Ineos. Chelsea fan too! https://t.co/8BHGx2EbfZ","1869812543151382813","https://pbs.twimg.com/tweet_video_thumb/GfLomCAWcAAjN3h.jpg","","en","","0","0","0","https://x.com/undefined/status/1869812543151382813","1832905782053969920",
"1869812442395718114","Thu Dec 19 18:30:00 +0000 2024","0","Jim Ratcliffe increases stake in Manchester United to nearly 29% #Football https://t.co/S8wBQnHbSR","1869812442395718114","","","en","","0","0","0","https://x.com/undefined/status/1869812442395718114","290417646",
"1869810233037754621","Thu Dec 19 18:21:13 +0000 2024","1","Jim Ratcliffe has increased his stake in Manchester United spending £79.3m on another 1.24 per cent of the Red Devils. The minority owner now holds 28.94 per cent of Manchester United increasing his stake from 27.7 per cent which he paid £1.2 billion for in December 2023. https://t.co/SCPZpJjZC9","1869810233037754621","https://pbs.twimg.com/media/GfLmfw3WMAA7gK5.jpg","","en","","0","0","0","https://x.com/undefined/status/1869810233037754621","2523609524",
"1869807491678404970","Thu Dec 19 18:10:20 +0000 2024","5","Jim Ratcliffe everyone. Hopefully ANYONE involved with Manchester United who has sadly lost their jobs due to him find a better and healthier job in their future!","1869807491678404970","","","en","","0","0","0","https://x.com/undefined/status/1869807491678404970","2419523648",
"1869805289475809448","Thu Dec 19 18:01:34 +0000 2024","0"," Manchester United have cut steward bonuses including a £100 attendance bonus and £50 given to a steward of the week as part of cost-saving measures under Sir Jim Ratcliffe. (Source:@samcunningham)","1869805289475809448","","","en","","0","0","0","https://x.com/undefined/status/1869805289475809448","1760718329520562177",
"1869804133919740047","Thu Dec 19 17:56:59 +0000 2024","1","Jim Ratcliffe forks out another £79m on his Manchester United project https://t.co/maN9G9czyO","1869804133919740047","","","en","","0","0","0","https://x.com/undefined/status/1869804133919740047","138751214",
"1869802805978116174","Thu Dec 19 17:51:42 +0000 2024","22",": Sir Jim Ratcliffe has injected a further £79M into Manchester United he has increased his stake in the club and changed ownership of his involvement to his INEOS company. [@MikeKeegan_DM] https://t.co/CwJYUDMBZy","1869802805978116174","https://pbs.twimg.com/media/GfLfugIXMAAnldO.jpg","","en","","0","7","10","https://x.com/undefined/status/1869802805978116174","1248881308371243009",
